291	islanddave.blogspot.com	0
292	itlookslikethis.blogeasy.com	0
293	itsabitmuch.blogspot.com	0
294	ivotedforgeorge.com	0
295	iwantmycountryback.org	0
296	j-bradford-delong.net/movable_type	0
297	jadbury.com	0
298	jadbury.com/blog	0
299	jadedreality.blogspot.com	0
300	jameswolcott.com	0
301	jamiefeyrer.com	0
302	janm.blogspot.com	0
303	jason.unitedworkers.org	0
304	jbcougar.blogspot.com	0
305	jcchurch.blogspot.com	0
306	jdeeth.blogspot.com	0
307	jeremybrendan.blogspot.com	0
308	jetage.blogspot.com	0
309	jewssansfrontieres.blogspot.com	0
310	jimgilliam.com	0
311	jimtreacher.com	0
312	jinkythecat.blogspot.com	0
313	jmbzine.com	0
314	joebrent.blogspot.com	0
315	john.hoke.org	0
316	johnmccrory.com	0
317	johnnynobody.blogspot.com	0
318	jointhecrowd.blogspot.com	0
319	jospehsmind.blogspot.com	0
320	journals.aol.com/breuvers/madashellnotgoingtotakeitanymore	0
321	jpandre.blogspot.com	0
322	juancole.com	0
323	juandejesus.50megs.com/juancomments.html	0
324	julietterossant.com/superchefblog/superchefblog.html	0
325	juliusblog.blogspot.com	0
326	justmark.com	0
327	karlhenderson.blogspot.com	0
328	karmicsoup.blogspot.com	0
329	katyggls.blogspot.com	0
330	kcdems.blogspot.com	0
331	kensain.com	0
332	kerryforpresident2008.blogspot.com	0
333	kerrytalkingpoints.blogspot.com	0
334	kicktheleftist.blogspot.com	0
335	kiersten.connersax.com	0
336	kiosan.blogharbor.com	0
337	kippsblog.com	0
338	kristyandotherwise.blogspot.com	0
339	kurtkk.blogspot.com	0
340	kydem.blogspot.com	0
341	labandadelbuko.ilcannocchiale.it	0
342	lagernik.blogspot.com	0
343	lastdaysoftherepublic.fatoprofugus.net	0
344	lawdork.blogspot.com	0
345	laylasblog.com	0
346	leanleft.com	0
347	leavethematrix.blogspot.com	0
348	left2right.typepad.com	0
349	lefterer.com	0
350	lefti.blogspot.com	0
351	leftinthereign.blogspot.com	0
352	leftthought.blogspot.com	0
353	lefttimes.com	0
354	leftwingnation.com	0
355	lendmesomesugar.blogs.com/shut_up_already	0
356	lennonreport.blogspot.com	0
357	leonards-digest.blogspot.com	0
358	lettherebepeace.blogspot.com	0
359	liberalangst.org	0
360	liberalavenger.com	0
361	liberaleric.blogspot.com	0
362	liberaloasis.com	0
363	liberalreview.blogspot.com	0
364	liberalthunderdome.blogspot.com	0
365	liberationlearning.blogspot.com	0
366	lightupthedarkness.org	0
367	lightupthedarkness.org/blog/default.asp	0
368	limecoconut.blogspot.com	0
369	limericksavant.blogspot.com	0
370	liquidlist.com	0
371	literarybargainville.net	0
372	livejournal.com/users/hoptkov	0
373	livejournal.com/users/jmhm	0
374	livejournal.com/~dailyapple	0
375	livejournal.com/~ladywriter_mts	0
376	loadedmouth.com	0
377	lorenjavier.blogspot.com	0
378	loud-liberal.blogspot.com	0
379	loveamericahatebush.com	0
380	lowrentrat.blogdrive.com	0
381	ltobs.blogspot.com	0
382	ludis.blogspot.com	0
383	ludovicspeaks.typepad.com	0
384	ludovicspeaks.typepad.com/real_deal	0
385	madamepresident2020.blogspot.com	0
386	madkane.com/notable.html	0
387	maggiespants.co.uk	0
388	mahablog.com	0
389	marcbrazeau.blogspot.com	0
390	margaretcho.com/blog/blog.htm	0
391	margieburns.com	0
392	markadams.blogdrive.com	0
393	markarkleiman.com	0
394	markch.blogspot.com	0
395	markschmitt.typepad.com/decembrist	0
396	markwarnerforpresident2008.blogspot.com	0
397	martadonayre.com	0
398	maruthecrankpot.blogspot.com	0
399	massachusetts-liberal.com	0
400	mathewgross.com	0
401	mathewgross.com/blog	0
402	matthewyglesias.com	0
403	maultasch.us	0
404	maxspeak.org/mt	0
405	mayflowerhill.blogspot.com	0
406	mcwil.blogspot.com	0
407	meanspirit.blogspot.com	0
408	meateatingleftist.com	0
409	mediajunkie.com/edgewise	0
410	mediaprima.com/nv1962	0
411	members.aol.com/ourprez08	0
412	members.cox.net/aaronjohn	0
413	messengerpuppet.com/blog	0
414	metropol47.blogspot.com	0
415	michael124.blogspot.com	0
416	michaelberube.com	0
417	michaelphillips.blogspot.com	0
418	mickikrimmel.com/redcarpet	0
419	midguard.blogspot.com	0
420	minagahet.blogspot.com	0
421	mirocat.com	0
422	miss-sassafras.com	0
423	misschin.bloggage.com	0
424	missourikid.blog-city.com	0
425	mixtersmix.blogspot.com	0
426	montages.blogspot.com	0
427	moxiegrrrl.com	0
428	mrleft.org	0
429	mrstevebeers.blogspot.com	0
430	msnbc.msn.com/id/3449870	0
431	mstabile.blogspot.com	0
432	multitudes.typepad.com	0
433	mydd.com	0
434	myducksoup.com/blog/bloglib/bloglib.shtml	0
435	myleftbrain.com	0
436	myleftthoughts.blogspot.com	0
437	mysterypollster.com/main	0
438	nastyboys.blogspot.com	0
439	nathancallahan.com	0
440	nathannewman.org/log	0
441	nationalreview.com/frum/frum-diary.asp	0
442	ndnblog.org	0
443	nearouterheaven.blogspot.com	0
444	nebursworld.blogspot.com	0
445	needlenose.com	0
446	nephandus.com/blog.php	0
447	nerofiddled.blogspot.com	0
448	netpolitik.blogspot.com	0
449	netweed.com/postmodernanarchist	0
450	newappeal.blogspot.com	0
451	newdemocrat.blogdrive.com	0
452	newdonkey.com	0
453	newleftblogs.blogspot.com	0
454	news-opinion.blog-city.com	0
455	newstrolls.com	0
456	nftl.blogspot.com	0
457	niagarabuzz.com	0
458	nickgerman.blogspot.com	0
459	nielsenhayden.com/electrolite	0
460	nielsenhayden.com/makinglight	0
461	njfordemocracy.org	0
462	njn-blogogram.blogspot.com	0
463	njsoccermom.blogspot.com	0
464	node707.com	0
465	nofearoffreedom.blogspot.com	0
466	nomoremister.blogspot.com	0
467	norbizness.com	0
468	noseyonline.com	0
469	nosmallplans.com/rants	0
470	notbush.com	0
471	notgeniuses.com	0
472	nuntius.blogspot.com	0
473	nycitystoop.com	0
474	obamablog.com	0
475	obrien4.net/probitus	0
476	obsidianwings.blogs.com	0
477	ocd-gx-liberal.blogspot.com	0
478	oddhours.blogspot.com	0
479	offthekuff.com/mt	0
480	oipp.blogspot.com	0
481	oliphantparts.org/blog	0
482	oliverwillis.com	0
483	one38.org	0
484	onetrueblog.com	0
485	onhappiness.crimsonblog.com	0
486	openeyesmemo.com	0
487	orient-lodge.com	0
488	ospolitics.org	0
489	oxblog.blogspot.com	0
490	pacdaily.com	0
491	pacificviews.org	0
492	pandagon.net	0
493	parabasis.typepad.com	0
494	patriotboy.blogspot.com	0
495	pattymurray.com/blog.php	0
496	paulchasman.com	0
497	peacegarden.blogspot.com	0
498	penheaded.blogspot.com	0
499	pennywit.com/drupal	0
500	permanentred.com	0
501	peskytherat.com/pesky	0
502	phillybri.blogspot.com	0
503	philoponia.blogspot.com	0
504	philosophers-stone.blogspot.com	0
505	philvbblog.blogspot.com	0
506	phoblographer.com	0
507	pinkofeministhellcat.typepad.com/pinko_feminist_hellcat	0
508	planetdave.com/blogs.php3?mid=1	0
509	politicalinsanity.com	0
510	politicalmonitor.us/blog	0
511	politicalstrategy.org	0
512	politicalthought.net	0
513	politicalwire.com	0
514	politics.feedster.com	0
515	politicswithrichard.blogspot.com	0
516	polizeros.com	0
517	pollsterseek.blogspot.com	0
518	polstate.com	0
519	popstalin.com/news	0
520	portapulpit.com	0
521	posptect.org/weblog	0
522	praguewriter.typepad.com	0
523	presidentboxer.blogspot.com	0
524	prestoncaldwellblog.blogspot.com	0
525	probitus.obrien4.net	0
526	profgoose.blogspot.com	0
527	progressivecyclone.blogspot.com	0
528	progressivedialogue.com	0
529	progressiveink.com	0
530	progressiveink.com/bloggers.php	0
531	progressivesociety.com/blog	0
532	progressivetrail.org/blog.shtml	0
533	proponentofreason.blogspot.com	0
534	prospect.org/weblog	0
535	pudentilla.blogspot.com	0
536	punditician.blogspot.com	0
537	purplestates.blogspot.com	0
538	qando.net	0
539	question-dean.blogspot.com	0
540	radgeek.com	0
541	radikal_papi.pitas.com	0
542	radio.weblogs.com/0131587/categories/flush	0
543	raedinthemiddle.blogspot.com	0
544	randz.net	0
545	rantingred.blogspot.com	0
546	reachm.com/amstreet	0
547	readingpost.com	0
548	realitybasednation.com	0
549	red-harvest.blogspot.com	0
550	religiousleft.blogspot.com	0
551	republicansbite.com	0
552	republicoft.typepad.com	0
553	resistoppression.blogspot.com	0
554	restoreamerica.blogspot.com	0
555	retrogrouch.net	0
556	revoltnow-us.blogspot.com	0
557	reynardfox.com	0
558	rhetoricrhythm.blogspot.com	0
559	righthandthief.blogspot.com	0
560	rising-hegemon.blogspot.com	0
561	risinghegemon.blogspot.com	0
562	rittenhouse.blogspot.com	0
563	riverbendblog.blogspot.com	0
564	rkook.blogspot.com	0
565	roadtosurfdom.com	0
566	robot-invasion.com	0
567	robschumacher.blogspot.com	0
568	rockthrower.blogs.com/rockthrower	0
569	rogerailes.blogspot.com	0
570	roil.blogspot.com	0
571	rooksrant.com	0
572	rowhouselogic.com	0
573	roxanne.typepad.com	0
574	rudepundit.blogspot.com	0
575	rudyforfreeholder.org	0
576	ruminatethis.com	0
577	s88172659.onlinehome.us/spockosbrain.html	0
578	sadlyno.com	0
579	saveoursenate.blogspot.com	0
580	savetheus.blogspot.com	0
581	saxa.blogspot.com	0
582	sccdp.org/blog.php	0
583	schadelmann.com	0
584	scoobiedavis.blogspot.com	0
585	scott-niven.com/saltwaterpizza	0
586	scottcsmith.net	0
587	scripting.com	0
588	scrutinyhooligans.blogspot.com	0
589	seeingtheforest.com	0
590	seetheforest.blogspot.com	0
591	senatorbarb.typepad.com	0
592	senorpez.com	0
593	sequiturnon.blog-city.com	0
594	sethdmichaels.com	0
595	shakespearessister.blogspot.com	0
596	shamelessantagonist.blogspot.com	0
597	sharedthought.com/weblog	0
598	shetquaker.blog-city.com	0
599	shininglight.us	0
600	shoegal.modblog.com	0
601	shotofpolitics.blogspot.com	0
602	shrillblog.blogspot.com	0
603	simbaud.blogspot.com	0
604	simplyappalling.blogspot.com	0
605	skipperstyle.com	0
606	small-hands.blogspot.com	0
607	smearbody.blogspot.com	0
608	smirkingchimp.com	0
609	smithersmpls.com	0
610	snooty.binaryclub.com/wp-rdf.php	0
611	snunes.blogspot.com	0
612	someonetakethewheel.blogspot.com	0
613	soonerthought.com	0
614	southknoxbubba.net/skblog	0
615	spacedog26.blogspot.com	0
616	spectatorsport.blogspot.com	0
617	stagefour.typepad.com/commonprejudice	0
618	stalinism.com/shot-by-both-sides	0
619	stcfoundation.blogspot.com	0
620	stephenbates.com/yellowdoggereldemocrat	0
621	stevecopy.blogharbor.com	0
622	stevegilliard.blogspot.com	0
623	steveguy.me.uk	0
624	stevemacek.blogspot.com	0
625	stillfighting.blogspot.com	0
626	stirs-the-pot.blogspot.com	0
627	stitt.blogspot.com	0
628	stonyfield.com/weblog/bovinebugle/index.html	0
629	stonyfield.com/weblog/strongwomendailynews/index.html	0
630	strangedoctrines.typepad.com	0
631	strangesemantics.blogspot.com	0
632	stzman.org/blog	0
633	suburbanguerrilla.blogspot.com	0
634	swamiuptown.com	0
635	swingleft.blogspot.com	0
636	swingstateproject.com	0
637	takeaction.blog-city.com	0
638	takeactionmichigan.blog-city.com	0
639	takebackthemedia.com	0
640	talkingpointsmemo.com	0
641	talkleft.com	0
642	tallone.org	0
643	tbogg.blogspot.com	0
644	teenageenthusiast.blogspot.com	0
645	tesibria.typepad.com/democracy_is_coming	0
646	thatcoloredfellasweblog.bloghorn.com	0
647	thatgoodnight.com	0
648	the-goddess.org	0
649	the-hamster.com	0
650	theaggpro.blogspot.com	0
651	theagitator.blogspot.com	0
652	theangryliberal.blogspot.com	0
653	theantibush.org	0
654	theapologist.blogspot.com	0
655	thebarrexam.blogspot.com	0
656	theblogwarrior.blogspot.com	0
657	thebluestate.com	0
658	theblueview.blogspot.com	0
659	thecarpetbaggerreport.com	0
660	thecore4.com	0
661	thefulcrum.blogspot.com	0
662	theimmoralminority.blogspot.com	0
663	theleftcoaster.com	0
664	thelefthand.blogspot.com	0
665	thelonedem.com	0
666	thelucideye.blogspot.com	0
667	thepeach.blogspot.com	0
668	thepoorman.net	0
669	theradiomansays.blogspot.com	0
670	therogueangel.com/blog	0
671	therustybarrel.com/david/blog	0
672	thesiliconmind.blogspot.com	0
673	thesnooter.blogspot.com	0
674	thetalentshow.org	0
675	thetalkingdog.com	0
676	thewashingtonnote.com	0
677	thewilson.blogspot.com	0
678	theworldaroundyou.com	0
679	thewritewing.blogspot.com	0
680	theyetimn.blogspot.com	0
681	thingsasitis.net	0
682	think2004.com	0
683	thinkingrocks.blogspot.com	0
684	thirdredeye.blogspot.com	0
685	thislousytshirt.net	0
686	thismodernworld.com	0
687	thomasblog.typepad.com/bloggg	0
688	thunewatch.squarespace.com	0
689	tinylittledots.com	0
690	tobyemden.blogspot.com	0
691	tom_thinks.blogspot.com	0
692	tomburka.com	0
693	tomcoburnisabigfatjerk.blogspot.com	0
694	tomdaschle.com/tom/index.php?id=34	0
695	tomherod.blogspot.com	0
696	tonyknowles.com/blog.html	0
697	topviewnews.com/blog	0
698	toteota.blogspot.com	0
699	trainorphans.org	0
700	translucence.org	0
701	travalex.blogspot.com	0
702	tristero.blogspot.com	0
703	trueconservative.typepad.com	0
704	truedemocrat.blogspot.com	0
705	truthbenotproud.blogspot.com	0
706	tuibguy.messagemonster.com	0
707	turnpikefeminist.com	0
708	turnspit.com	0
709	uberddue.blogspot.com	0
710	uberdude.blogspot.com	0
711	uggabugga.blogspot.com	0
712	unodemocrats.com/blog	0
713	upper-left.blogspot.com	0
714	urbandemocracy.blogspot.com	0
715	urbanecoinc.com/wordpress1	0
716	usademocrazy.blogspot.com	0
717	usliberals.about.com	0
718	uwaythinks.blogspot.com	0
719	vernsblog.thegillfamily.us:8180	0
720	virginiaprogressive.blogspot.com	0
721	vocis.com/frank	0
722	votekerryedwards2004.blogspot.com	0
723	votervirginblog.blogspot.com	0
724	waitingfordorothy.blogspot.com	0
725	wampum.wabanaki.net	0
726	warandpiece.com	0
727	warriorsblog.blogspot.com	0
728	washingtonmonthly.com	0
729	watchingthewatchers.org	0
730	waveflux.net	0
731	weblogs.bakshi.us/redskunk	0
732	werenotallincompetent.blogspot.com	0
733	whirlingbuffalo.com/creative-spirits.htm	0
734	whopundit.blogspot.com	0
735	whoviating.blogspot.com	0
736	whyareweback.blogspot.com	0
737	winnegar.blog-city.com	0
738	winthewest.blogspot.com	0
739	woneffe.typepad.com	0
740	wonkette.com	0
741	workingpapers.blogspot.com	0
742	worldonfire.typepad.com/world_on_fire	0
743	wpblog.ohpinion.com	0
744	wsrblood.typepad.com/wiserblog	0
745	wtf.mindsay.com	0
746	wtpm.blogspot.com	0
747	wynterstoner.blogspot.com	0
748	x-pollen.com/many/blog.html	0
749	xanga.com/allegrad	0
750	xanga.com/home.aspx?user=phknrocket1k	0
751	xanga.com/kerry4president	0
752	xianleft.blogspot.com	0
753	xnerg.blogspot.com	0
754	yarsrevenge.blogspot.com	0
755	yglesias.typepad.com/matthew	0
756	yoder.ru	0
757	younglibs.com	0
758	84rules.blog-city.com	1
759	a100wwe.blogspot.com	1
760	absurd-canadian.blogspot.com	1
761	ace.mu.nu	1
762	aceoftrumpblog.blogspot.com	1
763	acepilots.com/mt	1
764	acertainslantoflight.blogspot.com	1
765	achicknamedmarzi.com	1
766	activistchat.com/blogiran	1
767	adeimantus.blogspot.com	1
768	adonai.cc	1
769	airjun.blogspot.com	1
770	alamodispatches.blogspot.com	1
771	alamonation.blogspot.com	1
772	alarmingnews.com	1
773	aldaron.modblog.com	1
774	aldaynet.org	1
775	alexpelan.blogspot.com	1
776	alittlemoretotheright.com	1
777	all-encompassingly.com	1
778	allahpundit.com	1
779	allthingsmark.com	1
780	alphapatriot.com	1
781	althouse.blogspot.com	1
782	americaindenial.com/?q=node/feed	1
783	americanchronicle.blogspot.com	1
784	americancommentator.blogs.com/the_american_commentator_	1
785	americandigest.org	1
786	americandinosaur.blogspot.com	1
787	americanfuture.typepad.com	1
788	americanjihad.blogspot.com	1
789	americankernel.com	1
790	americanreport.blogspot.com	1
791	americanthinker.com	1
792	americanwarmonger.blogspot.com	1
793	americanworldview.tripod.com/weltansblog	1
794	americasteen.tk	1
795	amigo13.blogspot.com	1
796	amradio.blogspot.com	1
797	andrewsullivan.com	1
798	andrightlyso.blogspot.com	1
799	angrychineseblogger.blog-city.com	1
800	angrygwn.blogspot.com	1
801	anncoulter.org	1
802	annika.mu.nu	1
803	anothervrwc.blogspot.com	1
804	antijohnkerry.blogspot.com	1
805	antiprotester.blogspot.com	1
806	apologiesdemanded.blogspot.com	1
807	arkanssouri.blogspot.com	1
808	armchairgeneralist.typepad.com	1
809	asmallvictory.net	1
810	asmodeus-space.com/weblog/blog/index.php	1
811	astrosoup.blogspot.com	1
812	athena.blogs.com	1
813	awideawake.blogspot.com	1
814	ayerdis.com/rants.php	1
815	babytrollblog.com	1
816	baldilocks.typepad.com	1
817	balloon-juice.com	1
818	bamapachyderm.blogspot.com	1
819	batr.net	1
820	batr.org/commentary.html	1
821	beautifulatrocities.com	1
822	beefalwayswins.blogspot.com	1
823	beldar.blogs.com/beldarblog	1
824	bellusbellum.info	1
825	belmontclub.blogspot.com	1
826	bensgtusmc.com	1
827	bensworld.patriotforum.org	1
828	bernardmoon.blogspot.com	1
829	betsyspage.blogspot.com	1
830	bidinotto.journalspace.com	1
831	bigenchilada.org	1
832	bigfatroid.blogspot.com	1
833	bigjourney.blogspot.com	1
834	billhobbs.com	1
835	billrice.org	1
836	billroggio.com/easongate	1
837	bitheads.blogspot.com	1
838	bittersweetme.net/blog/index.php	1
839	bkennelly.com/vox	1
840	blackmanforbush.blogspot.com	1
841	blindmindseye.com	1
842	blithered.blogspot.com	1
843	blog.iainlindley.com	1
844	blog.mytechaid.com	1
845	blog.nam.org	1
846	blog.ncsweb.us	1
847	blog.so-amazing.net	1
848	blog.willrobinson47.com	1
849	bloghogger.blogspot.com	1
850	blogicus.com	1
851	blogodob.blogspot.com	1
852	blogs.blogosphere.ca/brock	1
853	blogsagainsthillary.com	1
854	blogsforbush.com	1
855	blogsofwar.com	1
856	blogspirator.blogspot.com	1
857	blubberhollow.com/blog	1
858	blue6golf.blogspot.com	1
859	bluegoldfish.blogs.com/surface	1
860	bluestates.blogspot.com	1
861	bobhayes.net	1
862	boottotheskull.com	1
863	borgardblog.blogspot.com	1
